Date,Time,Camera,Detection,Confidence
2026-07-07,13:23:02,Camera 3,fire,0.26
2026-07-07,13:23:04,Camera 3,fire,0.26
2026-07-07,13:23:05,Camera 3,fire,0.29
2026-07-07,13:23:15,Camera 3,fire,0.26
2026-07-07,13:23:16,Camera 3,fire,0.27
2026-07-07,13:23:24,Camera 3,fire,0.26
2026-07-07,13:23:25,Camera 3,fire,0.34
2026-07-07,13:23:32,Camera 3,fire,0.25
2026-07-07,13:24:00,Camera 3,fire,0.32
2026-07-07,13:24:06,Camera 3,fire,0.27
2026-07-07,13:24:08,Camera 3,fire,0.28
2026-07-07,13:24:09,Camera 3,fire,0.25
2026-07-07,13:26:15,Camera 3,fire,0.27
2026-07-07,13:26:51,Camera 3,fire,0.25
2026-07-07,13:27:28,Camera 1,fire,0.25
2026-07-07,13:29:08,Camera 3,fire,0.25
2026-07-07,13:29:17,Camera 3,fire,0.34
2026-07-07,13:29:18,Camera 3,fire,0.40
2026-07-07,13:29:19,Camera 3,fire,0.30
2026-07-07,13:29:20,Camera 3,fire,0.39
2026-07-07,13:29:21,Camera 3,fire,0.29
2026-07-07,13:29:22,Camera 3,fire,0.29
2026-07-07,13:29:23,Camera 3,fire,0.28
2026-07-07,13:29:24,Camera 3,fire,0.48
2026-07-07,13:29:25,Camera 3,fire,0.44
2026-07-07,13:29:26,Camera 3,fire,0.41
2026-07-07,13:29:27,Camera 3,fire,0.42
2026-07-07,13:29:28,Camera 3,fire,0.45
2026-07-07,13:29:29,Camera 3,fire,0.37
2026-07-07,13:29:30,Camera 3,fire,0.33
2026-07-07,13:29:31,Camera 3,fire,0.29
2026-07-07,13:29:32,Camera 3,fire,0.37
2026-07-07,13:29:33,Camera 3,fire,0.29
2026-07-07,13:29:34,Camera 3,fire,0.41
2026-07-07,13:29:35,Camera 3,fire,0.41
2026-07-07,13:29:36,Camera 3,fire,0.35
2026-07-07,13:29:37,Camera 3,fire,0.34
2026-07-07,13:29:38,Camera 3,fire,0.35
2026-07-07,13:29:39,Camera 3,fire,0.27
2026-07-07,13:29:40,Camera 3,fire,0.31
2026-07-07,13:29:41,Camera 3,fire,0.29
2026-07-07,13:29:42,Camera 3,fire,0.27
2026-07-07,13:29:43,Camera 3,fire,0.33
2026-07-07,13:29:44,Camera 3,fire,0.32
2026-07-07,13:29:47,Camera 3,fire,0.32
2026-07-07,13:29:48,Camera 3,fire,0.32
2026-07-07,13:29:49,Camera 3,fire,0.37
2026-07-07,13:29:50,Camera 3,fire,0.34
2026-07-07,13:29:51,Camera 3,fire,0.30
2026-07-07,13:29:52,Camera 3,fire,0.31
2026-07-07,13:29:53,Camera 3,fire,0.40
2026-07-07,13:29:54,Camera 3,fire,0.33
2026-07-07,13:29:55,Camera 3,fire,0.36
2026-07-07,13:29:56,Camera 3,fire,0.29
2026-07-07,13:29:57,Camera 3,fire,0.36
2026-07-07,13:29:58,Camera 3,fire,0.40
2026-07-07,13:29:59,Camera 3,fire,0.40
2026-07-07,13:30:00,Camera 3,fire,0.35
2026-07-07,13:30:01,Camera 3,fire,0.27
2026-07-07,13:30:03,Camera 3,fire,0.25
2026-07-07,13:30:04,Camera 3,fire,0.32
2026-07-07,13:30:05,Camera 3,fire,0.33
2026-07-07,13:30:06,Camera 3,fire,0.31
2026-07-07,13:30:07,Camera 3,fire,0.30
2026-07-07,13:30:08,Camera 3,fire,0.32
2026-07-07,13:30:09,Camera 3,fire,0.25
2026-07-07,13:30:12,Camera 3,fire,0.29
2026-07-07,13:30:16,Camera 3,fire,0.33
2026-07-07,13:30:18,Camera 3,fire,0.25
2026-07-07,13:30:19,Camera 3,fire,0.35
2026-07-07,13:30:25,Camera 3,fire,0.28
2026-07-07,13:30:27,Camera 3,fire,0.26
2026-07-07,13:30:28,Camera 3,fire,0.28
2026-07-07,13:30:39,Camera 3,fire,0.28
2026-07-07,13:30:40,Camera 3,fire,0.34
2026-07-07,13:30:41,Camera 3,fire,0.26
2026-07-07,13:30:42,Camera 3,fire,0.28
2026-07-07,13:30:43,Camera 3,fire,0.34
2026-07-07,13:30:44,Camera 3,fire,0.33
2026-07-07,13:30:47,Camera 3,fire,0.25
2026-07-07,13:30:48,Camera 3,fire,0.25
2026-07-07,13:30:49,Camera 3,fire,0.30
2026-07-07,13:30:50,Camera 3,fire,0.27
2026-07-07,13:31:01,Camera 3,fire,0.26
2026-07-07,13:31:03,Camera 3,fire,0.29
2026-07-07,13:31:05,Camera 3,fire,0.25
2026-07-07,13:31:07,Camera 3,fire,0.26
2026-07-07,13:31:08,Camera 3,fire,0.46
2026-07-07,13:31:09,Camera 3,fire,0.38
2026-07-07,13:31:10,Camera 3,fire,0.41
2026-07-07,13:31:11,Camera 3,fire,0.31
2026-07-07,13:31:13,Camera 3,fire,0.29
2026-07-07,13:31:14,Camera 3,fire,0.26
2026-07-07,13:31:15,Camera 3,fire,0.27
2026-07-07,13:31:16,Camera 3,fire,0.36
2026-07-07,13:31:17,Camera 3,fire,0.31
2026-07-07,13:31:18,Camera 3,fire,0.42
2026-07-07,13:31:20,Camera 3,fire,0.26
2026-07-07,13:31:21,Camera 3,fire,0.26
2026-07-07,13:31:23,Camera 3,fire,0.30
2026-07-07,13:31:24,Camera 3,fire,0.31
2026-07-07,13:31:25,Camera 3,fire,0.25
2026-07-07,13:31:30,Camera 3,fire,0.26
2026-07-07,13:31:31,Camera 3,fire,0.33
2026-07-07,13:31:32,Camera 3,fire,0.27
2026-07-07,13:31:33,Camera 3,fire,0.32
2026-07-07,13:31:34,Camera 3,fire,0.38
2026-07-07,13:31:35,Camera 3,fire,0.34
2026-07-07,13:31:36,Camera 3,fire,0.35
2026-07-07,13:31:37,Camera 3,fire,0.33
2026-07-07,13:31:38,Camera 3,fire,0.38
2026-07-07,13:31:39,Camera 3,fire,0.38
2026-07-07,13:31:40,Camera 3,fire,0.37
2026-07-07,13:31:41,Camera 3,fire,0.32
2026-07-07,13:31:42,Camera 3,fire,0.41
2026-07-07,13:31:43,Camera 3,fire,0.39
2026-07-07,13:31:44,Camera 3,fire,0.27
2026-07-07,13:31:45,Camera 3,fire,0.30
2026-07-07,13:31:46,Camera 3,fire,0.36
2026-07-07,13:31:47,Camera 3,fire,0.35
2026-07-07,13:31:48,Camera 3,fire,0.36
2026-07-07,13:31:49,Camera 3,fire,0.26
2026-07-07,13:31:59,Camera 3,fire,0.34
2026-07-07,13:32:02,Camera 3,fire,0.29
2026-07-07,13:32:43,Camera 1,fire,0.26
2026-07-07,13:32:45,Camera 1,fire,0.32
2026-07-07,13:32:47,Camera 3,fire,0.25
2026-07-07,13:32:50,Camera 1,smoke,0.27
2026-07-07,13:33:34,Camera 3,fire,0.32
2026-07-07,13:34:21,Camera 3,fire,0.26
2026-07-07,13:34:22,Camera 3,fire,0.34
2026-07-07,13:34:28,Camera 3,fire,0.27
2026-07-07,13:34:32,Camera 1,fire,0.26
2026-07-07,13:34:34,Camera 3,fire,0.25
2026-07-07,13:34:35,Camera 3,fire,0.26
2026-07-07,13:34:52,Camera 3,fire,0.28
2026-07-07,13:35:02,Camera 3,fire,0.31
2026-07-07,13:35:04,Camera 3,fire,0.25
2026-07-07,13:35:05,Camera 3,fire,0.36
2026-07-07,13:35:06,Camera 3,fire,0.26
2026-07-07,13:35:07,Camera 3,fire,0.28
2026-07-07,13:35:08,Camera 3,fire,0.25
2026-07-07,13:35:21,Camera 3,fire,0.27
2026-07-07,13:35:25,Camera 3,fire,0.26
2026-07-07,13:35:33,Camera 3,fire,0.25
2026-07-07,13:35:36,Camera 3,fire,0.28
2026-07-07,13:35:37,Camera 3,fire,0.25
2026-07-07,13:35:38,Camera 3,fire,0.26
2026-07-07,13:35:39,Camera 3,fire,0.32
2026-07-07,13:35:40,Camera 3,fire,0.34
2026-07-07,13:35:41,Camera 3,fire,0.27
2026-07-07,13:35:42,Camera 3,fire,0.27
2026-07-07,13:35:43,Camera 3,fire,0.26
2026-07-07,13:35:44,Camera 3,fire,0.31
2026-07-07,13:35:45,Camera 3,fire,0.26
2026-07-07,13:35:47,Camera 3,fire,0.26
2026-07-07,13:35:48,Camera 3,fire,0.30
2026-07-07,13:35:49,Camera 3,fire,0.27
2026-07-07,13:35:53,Camera 3,fire,0.26
2026-07-07,13:35:54,Camera 3,fire,0.28
2026-07-07,13:35:55,Camera 3,fire,0.25
2026-07-07,13:35:56,Camera 3,fire,0.28
2026-07-07,13:35:58,Camera 3,fire,0.25
2026-07-07,13:36:01,Camera 3,fire,0.25
2026-07-07,13:36:02,Camera 3,fire,0.30
2026-07-07,13:36:03,Camera 3,fire,0.30
2026-07-07,13:36:04,Camera 3,fire,0.27
2026-07-07,13:36:12,Camera 3,fire,0.25
2026-07-07,13:36:19,Camera 3,fire,0.27
2026-07-07,13:36:20,Camera 3,fire,0.26
2026-07-07,13:36:23,Camera 3,fire,0.25
2026-07-07,13:36:24,Camera 3,fire,0.29
2026-07-07,13:36:25,Camera 3,fire,0.25
2026-07-07,13:36:27,Camera 3,fire,0.28
2026-07-07,13:36:28,Camera 3,fire,0.29
2026-07-07,13:36:32,Camera 3,fire,0.26
2026-07-07,13:36:33,Camera 3,fire,0.26
2026-07-07,13:36:34,Camera 3,fire,0.27
2026-07-07,13:36:35,Camera 3,fire,0.30
2026-07-07,13:36:36,Camera 3,fire,0.34
2026-07-07,13:36:37,Camera 3,fire,0.27
2026-07-07,13:36:57,Camera 3,fire,0.26
2026-07-07,13:36:59,Camera 3,fire,0.28
2026-07-07,13:37:05,Camera 3,fire,0.25
2026-07-07,13:37:07,Camera 3,fire,0.30
2026-07-07,13:37:08,Camera 3,fire,0.31
2026-07-07,13:37:11,Camera 3,fire,0.25
2026-07-07,13:37:12,Camera 3,fire,0.29
2026-07-07,13:37:13,Camera 3,fire,0.31
2026-07-07,13:37:14,Camera 3,fire,0.32
2026-07-07,13:37:15,Camera 3,fire,0.26
2026-07-07,13:37:16,Camera 3,fire,0.25
2026-07-07,13:37:20,Camera 3,fire,0.25
2026-07-07,13:37:21,Camera 3,fire,0.25
2026-07-07,13:37:24,Camera 3,fire,0.25
2026-07-07,13:37:35,Camera 3,fire,0.25
2026-07-07,13:37:36,Camera 3,fire,0.26
2026-07-07,13:37:39,Camera 3,fire,0.27
2026-07-07,13:37:40,Camera 3,fire,0.25
2026-07-07,13:37:42,Camera 3,fire,0.25
2026-07-07,13:37:45,Camera 3,fire,0.29
2026-07-07,13:37:46,Camera 3,fire,0.29
2026-07-07,13:37:47,Camera 3,fire,0.35
2026-07-07,13:37:48,Camera 3,fire,0.31
2026-07-07,13:37:49,Camera 3,fire,0.30
2026-07-07,13:37:51,Camera 3,fire,0.26
2026-07-07,13:37:52,Camera 3,fire,0.26
2026-07-07,13:38:25,Camera 3,fire,0.25
2026-07-07,13:38:27,Camera 3,fire,0.25
2026-07-07,13:38:29,Camera 3,fire,0.27
2026-07-07,13:38:36,Camera 3,fire,0.27
2026-07-07,13:38:37,Camera 3,fire,0.26
2026-07-07,13:38:38,Camera 3,fire,0.30
2026-07-07,13:38:39,Camera 3,fire,0.26
2026-07-07,13:38:40,Camera 3,fire,0.27
2026-07-07,13:38:41,Camera 3,fire,0.28
2026-07-07,13:38:42,Camera 3,fire,0.26
2026-07-07,13:38:45,Camera 3,fire,0.27
2026-07-07,13:38:46,Camera 3,fire,0.27
2026-07-07,13:38:47,Camera 3,fire,0.31
2026-07-07,13:38:48,Camera 3,fire,0.28
2026-07-07,13:38:54,Camera 3,fire,0.26
2026-07-07,13:38:57,Camera 3,fire,0.27
2026-07-07,13:38:58,Camera 3,fire,0.26
2026-07-07,13:39:03,Camera 3,fire,0.25
2026-07-07,13:39:05,Camera 3,fire,0.27
2026-07-07,13:39:06,Camera 3,fire,0.31
2026-07-07,13:39:07,Camera 3,fire,0.30
2026-07-07,13:39:08,Camera 3,fire,0.32
2026-07-07,13:39:13,Camera 3,fire,0.26
2026-07-07,13:39:14,Camera 3,fire,0.28
2026-07-07,13:39:15,Camera 3,fire,0.27
2026-07-07,13:39:16,Camera 3,fire,0.25
2026-07-07,13:39:17,Camera 3,fire,0.33
2026-07-07,13:39:22,Camera 3,fire,0.31
2026-07-07,13:39:22,Camera 3,smoke,0.30
2026-07-07,13:39:23,Camera 3,fire,0.31
2026-07-07,13:39:27,Camera 3,fire,0.26
2026-07-07,13:39:30,Camera 3,fire,0.28
2026-07-07,13:39:37,Camera 3,smoke,0.27
2026-07-07,13:39:45,Camera 3,smoke,0.30
2026-07-07,13:39:52,Camera 3,smoke,0.39
2026-07-07,13:39:56,Camera 3,smoke,0.26
2026-07-07,13:40:00,Camera 3,fire,0.28
2026-07-07,13:40:03,Camera 3,fire,0.33
2026-07-07,13:40:05,Camera 3,fire,0.29
2026-07-07,13:40:06,Camera 3,fire,0.31
2026-07-07,13:40:07,Camera 3,fire,0.28
2026-07-07,13:40:08,Camera 3,fire,0.27
2026-07-07,13:40:09,Camera 3,fire,0.26
2026-07-07,13:40:11,Camera 3,fire,0.26
2026-07-07,13:40:13,Camera 3,fire,0.26
2026-07-07,13:40:15,Camera 3,fire,0.26
2026-07-07,13:40:16,Camera 3,fire,0.27
2026-07-07,13:40:18,Camera 3,fire,0.27
2026-07-07,13:40:19,Camera 3,fire,0.25
2026-07-07,13:40:20,Camera 3,smoke,0.39
2026-07-07,13:40:22,Camera 3,smoke,0.36
2026-07-07,13:40:23,Camera 3,fire,0.25
2026-07-07,13:40:24,Camera 3,fire,0.30
2026-07-07,13:40:25,Camera 3,fire,0.31
2026-07-07,13:40:26,Camera 3,fire,0.34
2026-07-07,13:40:27,Camera 3,fire,0.47
2026-07-07,13:40:28,Camera 3,fire,0.36
2026-07-07,13:40:29,Camera 3,fire,0.34
2026-07-07,13:40:30,Camera 3,smoke,0.25
2026-07-07,13:40:30,Camera 3,fire,0.38
2026-07-07,13:40:31,Camera 3,smoke,0.37
2026-07-07,13:40:35,Camera 3,fire,0.26
2026-07-07,13:40:36,Camera 3,fire,0.39
2026-07-07,13:40:38,Camera 3,fire,0.27
2026-07-07,13:40:48,Camera 3,smoke,0.32
2026-07-07,13:40:51,Camera 3,fire,0.27
2026-07-07,13:40:52,Camera 3,smoke,0.26
2026-07-07,13:40:53,Camera 3,fire,0.30
2026-07-07,13:41:35,Camera 3,fire,0.26
2026-07-07,13:41:36,Camera 3,fire,0.25
2026-07-07,13:41:37,Camera 3,fire,0.33
2026-07-07,13:41:38,Camera 3,fire,0.31
2026-07-07,13:41:39,Camera 3,fire,0.29
2026-07-07,13:41:41,Camera 3,fire,0.26
2026-07-07,13:41:42,Camera 3,fire,0.25
2026-07-07,13:41:44,Camera 3,fire,0.31
2026-07-07,13:41:45,Camera 3,fire,0.37
2026-07-07,13:41:46,Camera 3,fire,0.28
2026-07-07,13:41:47,Camera 3,fire,0.36
2026-07-07,13:41:48,Camera 3,fire,0.25
2026-07-07,13:41:49,Camera 3,smoke,0.30
2026-07-07,13:41:49,Camera 3,fire,0.28
2026-07-07,13:41:50,Camera 3,fire,0.34
2026-07-07,13:41:51,Camera 3,fire,0.37
2026-07-07,13:41:52,Camera 3,fire,0.35
2026-07-07,13:41:53,Camera 3,fire,0.27
2026-07-07,13:41:54,Camera 3,fire,0.30
2026-07-07,13:41:55,Camera 3,fire,0.26
2026-07-07,13:41:56,Camera 3,fire,0.27
2026-07-07,13:41:57,Camera 3,fire,0.28
2026-07-07,13:41:58,Camera 3,fire,0.33
2026-07-07,13:41:59,Camera 3,fire,0.40
2026-07-07,13:42:01,Camera 3,fire,0.38
2026-07-07,13:42:02,Camera 3,fire,0.38
2026-07-07,13:42:03,Camera 3,fire,0.36
2026-07-07,13:42:04,Camera 3,fire,0.38
2026-07-07,13:42:05,Camera 3,fire,0.36
2026-07-07,13:42:06,Camera 3,fire,0.28
2026-07-07,13:42:07,Camera 3,fire,0.28
2026-07-07,13:42:08,Camera 3,fire,0.33
2026-07-07,13:42:09,Camera 3,fire,0.28
2026-07-07,13:42:10,Camera 3,fire,0.26
2026-07-07,13:42:11,Camera 3,fire,0.27
2026-07-07,13:42:12,Camera 3,fire,0.25
2026-07-07,13:42:13,Camera 3,fire,0.31
2026-07-07,13:42:14,Camera 3,fire,0.31
2026-07-07,13:42:15,Camera 3,fire,0.25
2026-07-07,13:42:16,Camera 3,fire,0.26
2026-07-07,13:42:17,Camera 3,fire,0.27
2026-07-07,13:42:18,Camera 3,fire,0.26
2026-07-07,13:42:19,Camera 3,fire,0.30
2026-07-07,13:42:20,Camera 3,fire,0.28
2026-07-07,13:42:21,Camera 3,fire,0.26
2026-07-07,13:42:23,Camera 3,fire,0.32
2026-07-07,13:42:24,Camera 3,fire,0.33
2026-07-07,13:42:25,Camera 3,fire,0.32
2026-07-07,13:42:26,Camera 3,fire,0.30
2026-07-07,13:42:27,Camera 3,fire,0.30
2026-07-07,13:42:28,Camera 3,fire,0.31
2026-07-07,13:42:29,Camera 3,fire,0.29
2026-07-07,13:42:30,Camera 3,fire,0.28
2026-07-07,13:42:31,Camera 3,fire,0.31
2026-07-07,13:42:32,Camera 3,fire,0.30
2026-07-07,13:42:33,Camera 3,fire,0.39
2026-07-07,13:42:34,Camera 3,fire,0.42
2026-07-07,13:42:35,Camera 3,fire,0.34
2026-07-07,13:42:37,Camera 3,fire,0.25
2026-07-07,13:42:38,Camera 3,fire,0.29
2026-07-07,13:42:39,Camera 3,fire,0.32
2026-07-07,13:42:41,Camera 3,fire,0.27
2026-07-07,13:42:42,Camera 3,fire,0.36
2026-07-07,13:42:43,Camera 3,fire,0.37
2026-07-07,13:42:44,Camera 3,fire,0.37
2026-07-07,13:42:45,Camera 3,fire,0.44
2026-07-07,13:42:46,Camera 3,fire,0.38
2026-07-07,13:42:47,Camera 3,fire,0.40
2026-07-07,13:42:47,Camera 1,fire,0.26
2026-07-07,13:42:48,Camera 3,fire,0.35
2026-07-07,13:42:49,Camera 3,fire,0.36
2026-07-07,13:42:50,Camera 3,fire,0.40
2026-07-07,13:42:51,Camera 3,fire,0.38
2026-07-07,13:42:52,Camera 3,fire,0.32
2026-07-07,13:42:53,Camera 3,fire,0.34
2026-07-07,13:42:58,Camera 3,fire,0.30
2026-07-07,13:42:59,Camera 3,fire,0.39
2026-07-07,13:43:00,Camera 3,fire,0.36
2026-07-07,13:43:01,Camera 3,fire,0.38
2026-07-07,13:43:02,Camera 3,fire,0.41
2026-07-07,13:43:03,Camera 3,fire,0.36
2026-07-07,13:43:04,Camera 3,fire,0.40
2026-07-07,13:43:05,Camera 3,fire,0.42
2026-07-07,13:43:06,Camera 3,fire,0.29
2026-07-07,13:43:07,Camera 3,fire,0.29
2026-07-07,13:43:08,Camera 3,fire,0.26
2026-07-07,13:43:09,Camera 3,fire,0.35
2026-07-07,13:43:11,Camera 3,fire,0.26
2026-07-07,13:43:13,Camera 3,fire,0.25
2026-07-07,13:43:15,Camera 3,fire,0.31
2026-07-07,13:43:17,Camera 3,fire,0.26
2026-07-07,13:43:18,Camera 3,fire,0.25
2026-07-07,13:43:19,Camera 3,fire,0.34
2026-07-07,13:43:20,Camera 3,fire,0.29
2026-07-07,13:43:22,Camera 3,fire,0.25
2026-07-07,13:43:23,Camera 3,fire,0.25
2026-07-07,13:43:28,Camera 3,fire,0.30
2026-07-07,13:43:33,Camera 3,fire,0.38
2026-07-07,13:43:37,Camera 3,fire,0.43
2026-07-07,13:43:38,Camera 3,fire,0.33
2026-07-07,13:43:39,Camera 3,fire,0.30
2026-07-07,13:43:40,Camera 3,fire,0.26
2026-07-07,13:43:44,Camera 3,fire,0.25
2026-07-07,13:43:46,Camera 3,fire,0.26
2026-07-07,13:43:48,Camera 3,fire,0.26
2026-07-07,13:43:49,Camera 3,fire,0.26
2026-07-07,13:43:51,Camera 3,fire,0.29
2026-07-07,13:43:58,Camera 3,fire,0.25
2026-07-07,13:44:13,Camera 3,fire,0.27
2026-07-07,13:44:14,Camera 3,fire,0.32
2026-07-07,13:44:15,Camera 3,fire,0.31
2026-07-07,13:44:16,Camera 3,fire,0.33
2026-07-07,13:44:17,Camera 3,fire,0.37
2026-07-07,13:44:18,Camera 3,fire,0.36
2026-07-07,13:44:20,Camera 3,fire,0.25
2026-07-07,13:44:21,Camera 3,fire,0.25
2026-07-07,13:44:22,Camera 3,fire,0.43
2026-07-07,13:44:23,Camera 3,fire,0.38
2026-07-07,13:44:24,Camera 3,fire,0.32
2026-07-07,13:44:25,Camera 3,fire,0.41
2026-07-07,13:44:26,Camera 3,fire,0.38
2026-07-07,13:44:27,Camera 3,fire,0.47
2026-07-07,13:44:28,Camera 3,fire,0.31
2026-07-07,13:44:34,Camera 3,fire,0.37
2026-07-07,13:44:35,Camera 3,fire,0.36
2026-07-07,13:44:39,Camera 3,fire,0.27
2026-07-07,13:44:41,Camera 3,fire,0.25
2026-07-07,13:44:42,Camera 3,fire,0.26
2026-07-07,13:44:43,Camera 3,fire,0.34
2026-07-07,13:44:44,Camera 3,fire,0.32
2026-07-07,13:44:45,Camera 3,fire,0.26
2026-07-07,13:44:46,Camera 3,fire,0.32
2026-07-07,13:44:47,Camera 3,fire,0.29
2026-07-07,13:44:49,Camera 3,fire,0.25
2026-07-07,13:44:50,Camera 3,fire,0.26
2026-07-07,13:44:53,Camera 3,fire,0.27
2026-07-07,13:44:55,Camera 3,fire,0.26
2026-07-07,13:44:59,Camera 3,fire,0.25
2026-07-07,13:45:01,Camera 3,fire,0.26
2026-07-07,13:45:02,Camera 3,fire,0.25
2026-07-07,13:45:03,Camera 3,fire,0.31
2026-07-07,13:45:04,Camera 3,fire,0.29
2026-07-07,13:45:05,Camera 3,fire,0.25
2026-07-07,13:45:06,Camera 3,fire,0.26
2026-07-07,13:45:07,Camera 3,fire,0.29
2026-07-07,13:45:08,Camera 3,fire,0.28
2026-07-07,13:45:10,Camera 3,fire,0.25
2026-07-07,13:45:11,Camera 3,fire,0.35
2026-07-07,13:45:12,Camera 3,fire,0.37
2026-07-07,13:45:13,Camera 3,fire,0.33
2026-07-07,13:45:14,Camera 3,fire,0.36
2026-07-07,13:45:15,Camera 3,fire,0.31
2026-07-07,13:45:16,Camera 3,fire,0.30
2026-07-07,13:45:17,Camera 3,fire,0.31
2026-07-07,13:45:18,Camera 3,fire,0.32
2026-07-07,13:45:19,Camera 3,fire,0.31
2026-07-07,13:45:20,Camera 3,fire,0.34
2026-07-07,13:45:21,Camera 3,fire,0.33
2026-07-07,13:45:22,Camera 3,fire,0.30
2026-07-07,13:45:23,Camera 3,fire,0.31
2026-07-07,13:45:24,Camera 3,fire,0.41
2026-07-07,13:45:25,Camera 3,fire,0.30
2026-07-07,13:45:26,Camera 3,fire,0.28
2026-07-07,13:45:27,Camera 3,fire,0.38
2026-07-07,13:45:28,Camera 3,fire,0.30
2026-07-07,13:45:33,Camera 3,fire,0.42
2026-07-07,13:45:37,Camera 3,fire,0.25
2026-07-07,13:45:41,Camera 3,fire,0.31
2026-07-07,13:45:52,Camera 3,fire,0.51
2026-07-07,13:45:53,Camera 3,fire,0.34
2026-07-07,13:45:54,Camera 3,fire,0.30
2026-07-07,13:45:55,Camera 3,fire,0.35
2026-07-07,13:45:56,Camera 3,fire,0.39
2026-07-07,13:45:57,Camera 3,fire,0.33
2026-07-07,13:45:58,Camera 3,fire,0.31
2026-07-07,13:45:59,Camera 3,fire,0.31
2026-07-07,13:46:00,Camera 3,fire,0.28
2026-07-07,13:46:01,Camera 3,fire,0.26
2026-07-07,13:46:02,Camera 3,fire,0.34
2026-07-07,13:46:03,Camera 3,fire,0.30
2026-07-07,13:46:04,Camera 3,fire,0.27
2026-07-07,13:46:05,Camera 3,fire,0.28
2026-07-07,13:46:06,Camera 3,fire,0.28
2026-07-07,13:46:07,Camera 3,fire,0.33
2026-07-07,13:46:08,Camera 3,fire,0.30
2026-07-07,13:46:09,Camera 3,fire,0.30
2026-07-07,13:46:10,Camera 3,fire,0.28
2026-07-07,13:46:11,Camera 3,fire,0.30
2026-07-07,13:46:12,Camera 3,fire,0.25
2026-07-07,13:46:13,Camera 3,fire,0.26
2026-07-07,13:46:14,Camera 3,fire,0.29
2026-07-07,13:46:15,Camera 3,fire,0.29
2026-07-07,13:46:21,Camera 3,fire,0.26
2026-07-07,13:46:21,Camera 3,smoke,0.26
2026-07-07,13:46:22,Camera 3,fire,0.28
2026-07-07,13:46:24,Camera 3,fire,0.25
2026-07-07,13:46:25,Camera 3,fire,0.32
2026-07-07,13:46:26,Camera 3,fire,0.31
2026-07-07,13:46:27,Camera 3,fire,0.46
2026-07-07,13:46:28,Camera 3,fire,0.41
2026-07-07,13:46:29,Camera 1,fire,0.39
2026-07-07,13:46:30,Camera 3,fire,0.26
2026-07-07,13:46:31,Camera 3,fire,0.28
2026-07-07,13:46:32,Camera 3,fire,0.26
2026-07-07,13:46:34,Camera 3,fire,0.26
2026-07-07,13:46:35,Camera 3,fire,0.26
2026-07-07,13:46:36,Camera 3,fire,0.25
2026-07-07,13:46:44,Camera 3,smoke,0.31
2026-07-07,13:46:53,Camera 3,fire,0.29
2026-07-07,13:47:29,Camera 3,fire,0.31
2026-07-07,13:47:30,Camera 3,fire,0.37
2026-07-07,13:47:46,Camera 3,fire,0.27
2026-07-07,13:47:47,Camera 3,fire,0.27
2026-07-07,13:47:50,Camera 3,fire,0.26
2026-07-07,13:47:52,Camera 3,fire,0.29
2026-07-07,13:47:53,Camera 3,fire,0.38
2026-07-07,13:47:54,Camera 3,smoke,0.27
2026-07-07,13:47:54,Camera 3,fire,0.29
2026-07-07,13:48:00,Camera 3,fire,0.28
2026-07-07,13:48:03,Camera 2,fire,0.28
2026-07-07,13:48:05,Camera 3,fire,0.26
2026-07-07,13:48:06,Camera 3,fire,0.29
2026-07-07,13:48:07,Camera 3,fire,0.26
2026-07-07,13:48:08,Camera 3,fire,0.38
2026-07-07,13:48:09,Camera 3,fire,0.37
2026-07-07,13:48:11,Camera 3,fire,0.28
2026-07-07,13:48:11,Camera 3,smoke,0.42
2026-07-07,13:48:14,Camera 3,fire,0.26
2026-07-07,13:48:15,Camera 3,fire,0.28
2026-07-07,13:48:18,Camera 3,fire,0.26
2026-07-07,13:48:19,Camera 3,fire,0.29
2026-07-07,13:48:20,Camera 3,fire,0.29
2026-07-07,13:48:27,Camera 3,fire,0.30
2026-07-07,13:48:28,Camera 3,fire,0.29
2026-07-07,13:48:29,Camera 3,fire,0.25
2026-07-07,13:48:30,Camera 3,fire,0.26
2026-07-07,13:48:30,Camera 3,smoke,0.33
2026-07-07,13:48:31,Camera 3,fire,0.27
2026-07-07,13:48:32,Camera 3,fire,0.27
2026-07-07,13:48:33,Camera 3,fire,0.33
2026-07-07,13:48:34,Camera 3,fire,0.26
2026-07-07,13:48:35,Camera 3,smoke,0.31
2026-07-07,13:48:35,Camera 3,fire,0.29
2026-07-07,13:48:36,Camera 3,fire,0.26
2026-07-07,13:48:39,Camera 3,fire,0.25
2026-07-07,13:48:43,Camera 3,fire,0.29
2026-07-07,13:48:44,Camera 3,fire,0.26
2026-07-07,13:48:49,Camera 3,fire,0.25
2026-07-07,13:48:52,Camera 3,fire,0.25
2026-07-07,13:48:53,Camera 3,fire,0.26
2026-07-07,13:48:55,Camera 3,fire,0.25
2026-07-07,13:48:56,Camera 3,fire,0.31
2026-07-07,13:49:02,Camera 3,fire,0.27
2026-07-07,13:49:03,Camera 3,fire,0.30
2026-07-07,13:49:04,Camera 3,fire,0.31
2026-07-07,13:49:05,Camera 3,fire,0.32
2026-07-07,13:49:06,Camera 3,fire,0.36
2026-07-07,13:49:07,Camera 3,fire,0.28
2026-07-07,13:49:08,Camera 3,fire,0.26
2026-07-07,13:49:11,Camera 3,fire,0.26
2026-07-07,13:49:12,Camera 3,fire,0.25
2026-07-07,13:49:14,Camera 3,fire,0.56
